duration_seconds_int,comments,city,date_posted,longitude,state,duration_seconds,duration_hours,id,shape,datetime,latitude,country
180,Near Waco Texas&#44 Several objects were observed at extremely high altitudes and at high rates of speeds,robinson,2004-09-29,-97.1144444,tx,180,3 mimutes,74856,circle,2004-09-15 20:30:00.000000,31.4675000,us
300,UFO Observance&#44 15 SEP 04&#44 South Southwest of Copperas Cove&#44 Texas,copperas cove,2004-09-29,-97.9027778,tx,300,5 minutes,74860,cigar,2004-09-15 21:30:00.000000,31.1238889,us
2700,Bright object seen hovering over sugar cane field near Rio Grande River.,santa maria,2006-12-07,-97.8491667,tx,2700,45 minutes,74885,circle,2006-09-15 01:00:00.000000,26.0783333,us
3,Four speeding lights streak across Archer County&#44 Texas,archer city,2007-10-08,-98.6252778,tx,3,3 seconds,74895,triangle,2006-09-15 22:30:00.000000,33.5955556,us
300,San Antonio&#44 TX. September 2008 - 3 Witnesses - Triangular Formation in the sky.,san antonio,2010-04-13,-98.4933333,tx,300,about 5 minutes,74924,triangle,2008-09-15 12:00:00.000000,29.4238889,us
120,Oval shaped object&#44 huge and very&#44 very bright approx. 100 yards in front of my car.,houston,2009-12-12,-95.3630556,tx,120,1 to 2 minutes,74931,oval,2009-09-15 04:12:00.000000,29.7630556,us
300,A ROUND DISK TYPE OBJECT&#44 WHITE(LIGHT) IN COLOR WITH WHITE &amp; ORANGE LIGHTS SURRONDING PERIMETER ABOUT 100 METERS ABOVE AND HOVERING.,elgin,1999-10-02,-97.37,tx,300,5 minutes,75060,disk,1999-09-16 03:00:00.000000,30.3494444,us
120,Red light that flew almost horizonally then suddenly &quot;fell&quot; from the sky.,fort worth,2003-10-31,-97.3205556,tx,120,2 minutes,75105,light,2003-09-16 22:15:00.000000,32.7252778,us
1440,mysterious object,maypearl,2005-10-11,-97.0113889,tx,1440,24:00,75128,unknown,2005-09-16 22:30:00.000000,32.3130556,us
1440,mysterious object,maypearl,2005-10-11,-97.0113889,tx,1440,24:00,75130,unknown,2005-09-16 23:30:00.000000,32.3130556,us
5,Chevron object&#44 no noise&#44 no lights.,conroe,2009-12-12,-95.4558333,tx,5,5 seconds,75171,chevron,2009-09-16 00:02:00.000000,30.3116667,us
1800,2 young men tossing football on high sch. grounds witness approx. 15-20 bizarre obj. in stormy sky.  Some hovered&#44 others moved.,richardson,1999-11-02,-96.7294444,tx,1800,30 min.,75242,,1995-09-17 20:00:00.000000,32.9480556,us
45,unknown object in tx,big spring,2003-09-24,-101.4783333,tx,45,45sec.,75289,oval,2003-09-17 20:52:00.000000,32.2502778,us
30,Triangle shape craft sighted moving north west  aprox 15 knots @ 1&#44500 agl&#44 with large lights surrounding the craft.,san antonio,2004-09-29,-98.4933333,tx,30,30 sec,75306,triangle,2004-09-17 21:09:00.000000,29.4238889,us
3,A bright green glowing sphere&#44 almost teardrop shaped that fell extremely fast and disappeared&#44,austin,2005-10-11,-97.7427778,tx,3,2 or 3 seconds,75324,fireball,2005-09-17 21:30:00.000000,30.2669444,us
1200,A bright white circular object being circled by a smaller object,hurst,2008-10-31,-97.1702778,tx,1200,20 plus minutes,75362,circle,2008-09-17 19:30:00.000000,32.8233333,us
120,Glowing green orb.,houston,2011-05-29,-95.3630556,tx,120,2 minutes,75375,circle,2009-09-17 00:00:00.000000,29.7630556,us
15,We were laying outside in the hammock and looking at the moon and stars when the sky completely blacked out.  All we could see was a tr,lindale,2010-11-21,-95.4091667,tx,15,15 seconds,75403,triangle,2010-09-17 22:00:00.000000,32.5155556,us
2,Oval Greenish-White Light with sparks,plano,2011-10-10,-96.6986111,tx,2,2 seconds,75408,oval,2011-09-17 02:42:00.000000,33.0197222,us
120,Red LED lite @ incredible speed&#44 approached saw circular sheer curtain of opalecent color 6 rays glowed around circle,fort worth,2011-10-10,-97.3205556,tx,120,2 minutes,75409,circle,2011-09-17 04:31:00.000000,32.7252778,us
240,Large extremely bright star-like object moved steadily from zenith to northern horizon,carmine,2012-09-24,-96.6858333,tx,240,4 minutes,75444,fireball,2012-09-17 21:00:00.000000,30.1491667,us
600,light appears from nowhere  hovers   for 10 minutes slowing moving right changes color and then disappears&#44,san saba,2000-09-21,-98.7177778,tx,600,10 minutes,75491,light,2000-09-18 22:00:00.000000,31.1955556,us
600,9-10 orange red orbs flying silently SW to NE around 8:30pm near downtown Dallas.,dallas,2013-09-30,-96.8,tx,600,~10 minutes,75657,,2013-09-18 20:30:00.000000,32.7833333,us
900,coming down new salem road saw objects in sky again..only three cigar shape with lights going around,cleveland,1999-10-02,-95.0852778,tx,900,15min,75686,cigar,1999-09-19 03:00:00.000000,30.3411111,us
1800,Silver sphere the size of a VW bug seen in the northern sky of downtown Houston Texas for about 30 min moving in different directions.,houston,2000-09-21,-95.3630556,tx,1800,30 min,75696,sphere,2000-09-19 11:50:00.000000,29.7630556,us
60,This is the second time something has passed overhead that could not be seen.It makes a viberating hissing noise loud enough that you c,gatesville,2001-10-12,-97.7436111,tx,60,60 seconds,75710,,2001-09-19 11:00:00.000000,31.4350000,us
7200,LARGE SAUCER . MANY LIGHTS .   2 HRS.PLUS. TRAVELING EAST FROM AMARILLO ON I-40.2230 HRS.,amarillo,2001-10-12,-101.8308333,tx,7200,2 hours+,75714,disk,2001-09-19 22:30:00.000000,35.2219444,us
10800,WHAT HAPPEND IN THOSE COUPLE OF HOURS WE CANT EXPLAIN,irving,2003-09-24,-96.9486111,tx,10800,3hours,75765,cigar,2003-09-19 22:00:00.000000,32.8138889,us
30,Oval UFO streking southward in the DFW area&#44 going about 1&#44000 mph silently.,arlington,2006-10-30,-97.1077778,tx,30,30 seconds,75797,egg,2006-09-19 00:04:00.000000,32.7355556,us
5,6 small circular subdued lights in triangular formation slowly traveling across night sky,conroe,2006-10-30,-95.4558333,tx,5,about 5 sec.,75801,light,2006-09-19 20:30:00.000000,30.3116667,us
180,Two star-like objects were seen high in the sky both moving in one direction,houston,2008-10-31,-95.3630556,tx,180,3 minutes,75821,circle,2008-09-19 22:00:00.000000,29.7630556,us
600,3 Unknown Aircrafts; 2 VERY large 1 small one.,mansfield,2012-10-30,-97.1413889,tx,600,10 minutes,75822,rectangle,2012-09-28 19:30:00.000000,32.5630556,us
1200,I was driving home from the Univ. of Houston and was at the light near Foley&#39s warehouse (still in same place) and looked up to my fron,houston,2001-02-18,-95.3630556,tx,1200,20 minutes,76016,chevron,1973-09-20 17:15:00.000000,29.7630556,us
600,A very bright light moving very quickly and erradically in the southern sky chased by two air force jets.,wimberley,2002-08-28,-98.0983333,tx,600,10 minutes,76018,light,1975-09-20 19:00:00.000000,29.9972222,us
10,Bright Greenish in color object in Sherman / Denison area,sherman,2003-09-24,-96.6086111,tx,10,5 - 10 seconds,76095,light,2003-09-20 01:57:00.000000,33.6355556,us
600,One large set of red and white flashing lights followed by several smaller sets of red and whte flashing lights.,whitney,2004-09-29,-97.3211111,tx,600,10 min,76121,unknown,2004-09-20 21:15:00.000000,31.9516667,us
60,three orange lights moving left to right,bertram,2005-10-11,-98.0552778,tx,60,1 minute,76130,light,2005-09-20 00:15:00.000000,30.7436111,us
25,Two lumious objects observed near Junction Texas.,junction,2006-10-30,-99.7716667,tx,25,25 seconds,76150,unknown,2006-09-20 00:30:00.000000,30.4891667,us
25,White zigzagging shpere splits into two spheres.,houston,2006-10-30,-95.3630556,tx,25,25 seconds,76151,sphere,2006-09-20 01:45:00.000000,29.7630556,us
30,light moving shape of cross over South Padre Island blackest part of night,south padre island,2009-08-05,-97.1644444,tx,30,30 seconds,76192,light,2008-09-20 23:45:00.000000,26.1033333,us
60,Boomerang shaped object seen in the night skies over San Marcos&#44 Texas.,san marcos,2009-12-12,-97.9411111,tx,60,60 seconds,76200,triangle,2009-09-20 02:00:00.000000,29.8830556,us
3,I saw a bright pink light in the western sky.  I saw a circular shape outlined in pink.  It lit the sky up horizontally.  It lasted abo,santo,2009-12-12,-98.215,tx,3,3 seconds,76212,circle,2009-09-20 20:20:00.000000,32.6030556,us
120,I saw a black oval in the sky surrounded by a streaming light.,corpus christi,2011-12-12,-97.3961111,tx,120,2 mins,76230,oval,2011-09-20 03:20:00.000000,27.8002778,us
180,Flashing red blue green light hovering in sky.,garland,2012-09-24,-96.6386111,tx,180,hours,76249,light,2012-09-20 04:00:00.000000,32.9125000,us
600,Ball of silent light doing circular patterns.,kingwood,2013-09-30,-95.190299,tx,600,10 minutes,76264,light,2013-09-20 06:00:00.000000,30.057536,
3600,I WAS ABDUCTED INTO AN AIRCRAFT AND USED FOR EXPERIMENTS BY UNKNOWN BEINGS.,chatfield,2005-02-22,-96.4072222,tx,3600,1 hour,76312,oval,1999-09-21 19:30:00.000000,32.2413889,us
3900,Bright white irridescent&#44 round in shape&#44 no clouds near.  The blinding light from the object gave me a headache to look at it.  I stop,chatfield,2000-12-02,-96.4072222,tx,3900,1hr and 5 minutes,76319,oval,2000-09-21 19:25:00.000000,32.2413889,us
3600,i was abducted by an ailien craft and my body was examined.,chatfield,2001-10-12,-96.4072222,tx,3600,1 hour,76320,disk,2000-09-21 19:30:00.000000,32.2413889,us
2,Object passed straight overhead&#44 moving from north to south. It seemed to be very close&#44 seemingly to be just above a large oak tree. I,cushing,2000-12-02,-94.8402778,tx,2,1-2 seconds,76321,fireball,2000-09-21 21:00:00.000000,31.8144444,us
3600,I was driving home from work and had just talked to my daughter on the cell phone. I looked at the clock and it said 7:30pm I told her,chatfield,2009-03-19,-96.4072222,tx,3600,1 hour,76329,oval,2001-09-21 19:30:00.000000,32.2413889,us
5,Blueish-Green Bright Light falling in the sky.,houston,2006-10-30,-95.3630556,tx,5,5sec,76388,teardrop,2006-09-21 02:30:00.000000,29.7630556,us
45,a cigar shaped object hovered then backed up &#44 came forward and then quickly disappeared&#33,bastrop,2007-11-28,-97.315,tx,45,45 seconds,76402,cigar,2007-09-21 04:13:00.000000,30.1102778,us
600,light bouncing like bumblebee from South Padre Island all the way to Mexico,south padre island,2009-08-05,-97.1644444,tx,600,10 minutes+,76439,light,2008-09-21 23:45:00.000000,26.1033333,us
300,Kingwood&#44 TX (Houston&#44 TX)- Bright blue beam lights up sky then a blue object arcs through sky and disappears,kingwood,2009-12-12,-95.190299,tx,300,5 minutes,76443,light,2009-09-21 21:00:00.000000,30.057536,
37800,9/21/0Blinking colored lights forming perfect spherical-shaped object in night sky; moving slowly from sw to north&#44 back to south,bastrop,2009-12-12,-97.315,tx,37800,1-1/2 hrs,76445,sphere,2009-09-21 22:00:00.000000,30.1102778,us
120,Boomerang shaped - large slow -beige-no lights or sound- north east to south west 6am 9/21/2013,grand prairie,2013-09-30,-96.9975,tx,120,2 minutes,76518,other,2013-09-21 06:00:00.000000,32.7458333,us
3,Weird green light falling from the sky over childress tx&#44  ((NUFORC Note:  Meteor??  PD)),childress,2013-09-30,-100.2036111,tx,3,3 seconds,76538,light,2013-09-21 21:00:00.000000,34.4263889,us
1200,ORANGE SPHERES IN THE SKY.,san antonio,2013-09-30,-98.4933333,tx,1200,20 minutes,76547,formation,2013-09-21 22:00:00.000000,29.4238889,us
120,Ufo sighting Grand Prairie&#44 Tx. 10:30pm 9/21/13,grand prairie,2013-09-30,-96.9975,tx,120,1-2 minutes,76548,oval,2013-09-21 22:30:00.000000,32.7458333,us
45,VERY BRIGHT LIGHTS FROM UP ABOVE.,dallas,2003-08-28,-96.8,tx,45,45 sec,76560,light,1990-09-02 21:00:00.000000,32.7833333,us
60,Thursday morning (9-02-99) at 03:15 I was awakened by my TriField meter with external coil. Loud alarm for over a minute.,dallas,1999-09-12,-96.8,tx,60,1 minute,76575,unknown,1999-09-02 03:15:00.000000,32.7833333,us
180,I was driving home from my parents&#39 house&#44 then I saw a flash high up in the sky&#33 At first i thought it was a shooting star or somethin,arlen,2002-04-08,-95.25579,tx,180,3 mins,76592,flash,2001-09-02 00:00:00.000000,29.84146,
15,Circular light seen zig-zagging over Ft Worth on Sept. 2nd&#44 2001,fort worth,2001-10-12,-97.3205556,tx,15,15 seconds,76594,circle,2001-09-02 08:59:00.000000,32.7252778,us
4,screaming whistle with bright light hit windshield with a shocking vibrating noise and disappeared.,temple,2005-09-15,-97.3425,tx,4,4 seconds,76633,light,2005-09-02 17:00:00.000000,31.0980556,us
3.5,sliver/green low flying orb,houston,2006-10-30,-95.3630556,tx,3.5,3.5 sec,76652,circle,2006-09-02 11:20:00.000000,29.7630556,us
60,craft flew up&#44 to the right&#44 then behind trees,huffman,2006-10-30,-95.0855556,tx,60,< 1 minute,76654,cigar,2006-09-02 14:30:00.000000,30.0269444,us
2,green fireball over san antonio&#44 texas,san antonio,2006-10-30,-98.4933333,tx,2,2 seconds,76665,fireball,2006-09-02 23:00:00.000000,29.4238889,us
3,Orb of light that lit up the sky&#44 that moved and dimmed out really fast and dissapeared.,luling (near),2006-10-30,-97.6472222,tx,3,3 seconds,76669,sphere,2006-09-02 23:45:00.000000,29.6802778,us
120,White Light over Lubbock Texas 23:00 Sept. 2&#44 20111,lubbock,2011-10-10,-101.8547222,tx,120,2 min,76746,light,2011-09-02 21:00:00.000000,33.5777778,us
10,Triangular Unidentified Object with lights covering all 3 sides flying at medium speed,san antonio,2011-10-10,-98.4933333,tx,10,10 seconds,76749,triangle,2011-09-02 22:00:00.000000,29.4238889,us
3,Green ball of fire falling from sky.,houston,2012-09-24,-95.3630556,tx,3,3 seconds,76761,fireball,2012-09-02 10:05:00.000000,29.7630556,us
30,We were walking with our church group and we were watching the stars then an intense noise rang out&#44 but we couldn&#39t see where it came,caldwell,2012-09-24,-96.6927778,tx,30,30 seconds,76764,diamond,2012-09-02 18:00:00.000000,30.5311111,us
900,An orange light that seemed to move when it wasn&#39t illuminated.,buna,2013-09-09,-93.9622222,tx,900,15 minutes,76806,light,2013-09-02 21:00:00.000000,30.4327778,us
2,i was walking my dog.looking up at stars i felt a pressure i looked to my left out of the right corner of my eye i seen something acros,austin,1998-09-26,-97.7427778,tx,2,seconds,76831,triangle,1998-09-22 00:10:00.000000,30.2669444,us
1800,Manuevering bright objects in the western sky&#44 leaving short contrails&#44 disappearing and reappearing.,memphis,2004-09-29,-100.5336111,tx,1800,30 minutes,76896,sphere,2004-09-22 19:00:00.000000,34.7247222,us
180,I was evacuating from the hurricane Rita down the conterflow of I45 highway.  I had been driving several hours and decided to jump the,conroe,2005-10-11,-95.4558333,tx,180,3mins,76906,triangle,2005-09-22 00:00:00.000000,30.3116667,us
120,ufo,college station,2005-10-11,-96.3341667,tx,120,2 min,76907,disk,2005-09-22 00:23:00.000000,30.6277778,us
1500,UFO SIGHTED AT MATAGORDA  TX,bay city,2008-02-14,-95.9691667,tx,1500,25 min,76915,triangle,2006-09-22 00:00:00.000000,28.9825000,us
90,Overflight of three white luminescent delta shaped craft in a triangular formation.,amarillo,2006-12-07,-101.8308333,tx,90,60 - 90 seconds,76942,triangle,2006-09-22 00:40:00.000000,35.2219444,us
300,strange moving lights that can&#39t be satalites,benbrook,2009-12-12,-97.4602778,tx,300,5 minutes,77001,light,2009-09-22 20:00:00.000000,32.6730556,us
2,I saw a baseball sized fireball&#44 green with yellow and red sparks trailing it&#44 for about 2 seconds and then it disappeared.,anson (just east of&#44 on hwy 180),1998-09-26,-99.8958333,tx,2,2 seconds,77117,fireball,1998-09-23 10:30:00.000000,32.7563889,us
60,I was standing in my driveway&#44 I looked up and saw a circular craft coming into view from a northwest direction.  The size was like som,austin,1998-09-26,-97.7427778,tx,60,1 minute,77123,disk,1998-09-23 21:00:00.000000,30.2669444,us
4,I was at the Texaco gasoline loading rack on the north side of Houston. I was loading my truck&#44 when i happened to look to the west and,houston,1998-09-26,-95.3630556,tx,4,4 seconds,77125,fireball,1998-09-23 21:00:00.000000,29.7630556,us
3,I saw a fireball fall from the sky.,houston,1998-09-26,-95.3630556,tx,3,2-3 sec.,77144,fireball,1998-09-23 21:45:00.000000,29.7630556,us
7,Unidentified black object flying next to I-10&#44 10 minutes West of Junction&#44 TX.,junction (10 min w. of&#44 on i-10),2001-10-12,-99.7716667,tx,7,7 seconds,77169,oval,2001-09-23 22:58:00.000000,30.4891667,us
240,round bright orange object started to decend at a very fast speed,round rock,2002-09-28,-97.6786111,tx,240,4 minutes,77174,sphere,2002-09-23 06:30:00.000000,30.5080556,us
60,chevron formation of dim lights of what seemed like either huge airplane or formation of some kind.,arlington,2002-09-28,-97.1077778,tx,60,1 minute,77176,chevron,2002-09-23 20:30:00.000000,32.7355556,us
7,point of light passing quickly from west to east in Sherman Texas,sherman,2003-09-24,-96.6086111,tx,7,5- 7 sec,77185,light,2003-09-23 03:26:00.000000,33.6355556,us
3,Flash of light and a light  hovering in the clouds then disapearing,san antonio,2003-09-28,-98.4933333,tx,3,3 sec,77196,flash,2003-09-23 21:30:00.000000,29.4238889,us
7200,bright light,buna,2006-10-30,-93.9622222,tx,7200,2hrs/1mo.,77213,light,2005-09-23 19:00:00.000000,30.4327778,us
1200,light going around in a big circle,fannett,2011-03-10,-94.2505556,tx,1200,20 min.,77266,disk,2010-09-23 03:00:00.000000,29.9258333,us
7200,2 Bright Lights in the West Texas,lubbock,2011-10-10,-101.8547222,tx,7200,2 hours roughly,77274,light,2011-09-23 18:00:00.000000,33.5777778,us
10,Diamond-like shaped black UFO with no lights spotted in Denton TX in the middle of the night at low altitude,denton,2012-09-24,-97.1327778,tx,10,6-10 seconds,77287,diamond,2012-09-23 02:30:00.000000,33.2147222,us
30,Bright  white sphere.,sachse,2013-09-30,-96.595,tx,30,30+ seconds,77327,sphere,2013-09-23 20:30:00.000000,32.9761111,us
10,Large object seen running N. of FM 1960 bearing W.  It was about 1&#44000 through 4&#44000&#39 feet in altitude.  Looked to be between 5-8mi awa,huffman,1999-01-28,-95.0855556,tx,10,5-10 sec.s,77349,teardrop,1997-09-24 20:47:00.000000,30.0269444,us
60,Observed unknown objec exhibit instantanious accelleration and decelleration in airspace near DFW airport,euless,1999-10-19,-97.0816667,tx,60,1 minute,77363,unknown,1999-09-24 20:30:00.000000,32.8369444,us
600,I had stepped out of my house to take my kids to pick up some Burger King and when I looked at the field next to our house I saw two bi,alamo,2002-09-28,-98.1227778,tx,600,10 minutes,77376,diamond,2002-09-24 20:00:00.000000,26.1833333,us
60,A ball of light larger than a commercial airliner.,round rock,2011-10-10,-97.6786111,tx,60,1 minute,77402,light,2011-09-03 09:00:00.000000,30.5080556,us
1500,It looked exactly like a plain white shirt box you would put a dressing robe in to give your dad for Christmas...,noack (near thrall),2009-12-12,-97.3041667,tx,1500,20-25 minutes,77405,rectangle,2005-09-24 13:00:00.000000,30.5575000,us
30,At 11:30 on September 24&#44 We observed a quiet&#44 fast V-shaped craft travelling from approx. NE to SW&#44 lasting approx. 30 to 45 seconds.,georgetown,2006-10-30,-97.6769444,tx,30,30 seconds,77420,chevron,2006-09-24 23:30:00.000000,30.6325000,us
1980,Saucer-shaped obj. w/ rotating red&#44 white and sometimes red lights&#44 moving and hovering for 33 min.((NUFORC Note:  Possible star?PD)),kennedale,2010-11-21,-97.2255556,tx,1980,33 minutes,77452,disk,2010-09-24 02:23:00.000000,32.6466667,us
10,Several different shape ufo sightings in the past few months.,el paso,2010-11-21,-106.4863889,tx,10,8-10 sec,77453,other,2010-09-24 17:30:00.000000,31.7586111,us
1200,Two bright flashing round objects moveing in all directions then stoping ubruptly,amarillo,2011-10-10,-101.8308333,tx,1200,hour,77466,circle,2011-09-24 04:30:00.000000,35.2219444,us
600,Hey&#44 it&#39s Following Us&#33,alvarado,2004-06-18,-97.2113889,tx,600,10 min,77517,light,1987-09-25 18:00:00.000000,32.4063889,us
8,Crescent Shaped Object,houston,2003-09-28,-95.3630556,tx,8,6-8 seconds,77590,other,2003-09-25 22:20:00.000000,29.7630556,us
30,Large dark object hovering east to west over Houston Suburbs.,houston,2007-02-01,-95.3630556,tx,30,30 seconds,77616,unknown,2006-09-25 10:00:00.000000,29.7630556,us
180,I saw a rectangular shaped object on the western horizon glowing orange I saw a jet intercepting the object and then abruptly turn away,lake dallas,2007-10-08,-97.0252778,tx,180,3 mins,77627,rectangle,2007-09-25 05:31:00.000000,33.1191667,us
30,2 independent observers witnessed very fast&#44 very high&#44 triangular lights soaring through the Austin sky and then dissappearing.,austin,2008-10-31,-97.7427778,tx,30,30 seconds,77641,triangle,2008-09-25 01:30:00.000000,30.2669444,us
300,((HOAX??))  now i belive,martindale,2009-12-12,-97.8405556,tx,300,5 min-10min,77660,changing,2009-09-25 20:45:00.000000,29.8452778,us
1800,object changing shapes and colors over houston.  ((NUFORC Note:  We suspect that the object was a twinkling star.  PD)),houston,2010-11-21,-95.3630556,tx,1800,30 min,77669,changing,2010-09-25 01:00:00.000000,29.7630556,us
2700,Lights appearing and disappearing in a set patteren,levelland,2011-08-21,-102.3775,tx,2700,30-45 mins,77690,unknown,2010-09-25 22:15:00.000000,33.5872222,us
1200,Chevron flew 5 mph&#44 150 yards from me&#44 200 feet off the ground.,austin,2008-01-21,-97.7427778,tx,1200,20 min.,77742,chevron,1985-09-26 21:25:00.000000,30.2669444,us
2,constantly changing nebulous-shaped object flying disturbingly fast at the moment of a full lunar eclipse,breckenridge,2005-09-02,-98.9019444,tx,2,1-2 seconds,77743,changing,1996-09-26 20:00:00.000000,32.7555556,us
5,Transparent&#44 shimmering chevron with rows of lights on the underside of each leg traveling silenty and at fantastic speed.,the woodlands,2000-12-02,-95.4891667,tx,5,5 sec,77764,chevron,2000-09-26 03:30:00.000000,30.1577778,us
120,Single white light in sky&#44 high and fast&#44 no blinking lights or tail.,china spring,2006-10-30,-97.307964,tx,120,2 minutes,77826,light,2006-09-26 06:10:00.000000,31.652213,
7,Saw four circular lights flying quickly in formation and then change formation&#44 there was no sound&#44 helipcopters circled around shortly,houston,2008-10-31,-95.3630556,tx,7,5-7 seconds,77842,formation,2008-09-26 01:00:00.000000,29.7630556,us
45,The object moved so smoothly but looked controlled by the choppy speed.,mineola,2009-12-12,-95.4880556,tx,45,45 sec,77868,light,2009-09-26 20:00:00.000000,32.6630556,us
3,BRIGHT WHITE FLASH IN NIGHT SKY&#44 FAIGHT OBJECT MOVED AWAY FAST IN ARC,san antonio,2009-12-12,-98.4933333,tx,3,3sec,77873,unknown,2009-09-26 21:15:00.000000,29.4238889,us
6900,Point of light in the sky; too bright for star&#44 moving unlike aircraft&#44 satellite&#44 ba.loon or parachute.  ((NUFORC Note:  Star??  PD)),houston,2011-10-10,-95.3630556,tx,6900,1 hr 55 min +,77889,light,2011-09-26 02:45:00.000000,29.7630556,us
480,Giant V-Shaped Craft,san marcos,2012-01-12,-97.9411111,tx,480,6-8 minutes,77957,triangle,1991-09-27 01:00:00.000000,29.8830556,us
60,triangle headed west toward downtown dallas,mesquite,2000-12-02,-96.5988889,tx,60,1min,77963,triangle,1998-09-27 01:15:00.000000,32.7666667,us
180,3 bright white lights in a triangle moving slowly then dimming out,dekalb,2003-10-07,-94.616319,tx,180,3 minutes,77994,triangle,2003-09-27 03:00:00.000000,33.508726,
300,Triangle&#44 moving south from the north&#44 not moving very fast&#44  I was completely sober and my wife saw it too.,frisco,2003-09-28,-96.8233333,tx,300,4 to 5 minutes,78008,triangle,2003-09-27 23:15:00.000000,33.1505556,us
15,Light in night sky,san antonio,2005-10-11,-98.4933333,tx,15,10-15 sec,78017,light,2005-09-27 20:30:00.000000,29.4238889,us
180,i live on lake thomas in borden co. we were out looking for sign of some wild hogs that go up and down the colorado river just after da,gail,2005-10-11,-101.445,tx,180,3 min,78019,circle,2005-09-27 21:00:00.000000,32.7702778,us
120,LONG&#44 LOW  VERY BRIGHT CIGAR SHAPED OBJECT&#44 NO SOUND &#44 LARGE WINDOWS &#44 DISAPPEARED,woodway,2006-10-30,-97.2047222,tx,120,2 minutes,78028,cigar,2006-09-27 15:00:00.000000,31.5058333,us
180,Disk shaped navy blue U.F.O emmiting light beams into sky in Baytown Texas,baytown,2006-10-30,-94.9772222,tx,180,3 min,78031,sphere,2006-09-27 19:00:00.000000,29.7352778,us
360,Bright pin point light moving extremely slow at High Altitude,carrollton,2007-10-08,-96.89,tx,360,6minutes,78037,light,2007-09-27 14:30:00.000000,32.9536111,us
180,one bright light noticed - three light travel together then split to for a perfect triangle.,houston,2008-10-31,-95.3630556,tx,180,3 minutes,78043,light,2008-09-27 00:00:00.000000,29.7630556,us
120,Bright&#44 wobbling&#44 white light moving accross the sky&#44 no sound and moving fast compare to other airplanes and satellites.,denton,2009-12-12,-97.1327778,tx,120,2 minutes,78065,light,2009-09-27 20:08:00.000000,33.2147222,us
4,Huge bommerange shaped UFO with faint red lights flying stealth northwest to southeast,kyle,2010-11-21,-97.8769444,tx,4,4 seconds,78073,chevron,2010-09-27 22:15:00.000000,29.9888889,us
10,shape resembled a  b2 bomber&#44 gray/brown bttm&#44 apprx 1000 feet high traveling slowly and completely silent along the I35 corridor. Disa,austin,1998-11-01,-97.7427778,tx,10,10 seconds,78140,triangle,1998-09-28 04:35:00.000000,30.2669444,us
30,three lights moving in formation from north to south,richardson,2003-09-28,-96.7294444,tx,30,30 seconds,78180,formation,2003-09-28 01:28:00.000000,32.9480556,us
180,Object had no wings or tail and made no sound. It appeared cylindrical and at times disc like. We saw it in daylight in a clear sky,houston,2003-10-07,-95.3630556,tx,180,2 - 3 minutes,78187,cylinder,2003-09-28 17:30:00.000000,29.7630556,us
30,White Crescent shaped objects spotted.,fort worth,2006-10-30,-97.3205556,tx,30,30 seconds,78221,other,2006-09-28 03:00:00.000000,32.7252778,us
10,Very fast-moving object&#44 bright with an apparent trail&#44 headed Northeast and losing altitude near Humble&#44 Tx.,humble,2007-10-08,-95.2619444,tx,10,10 seconds,78233,rectangle,2007-09-28 23:10:00.000000,29.9986111,us
300,Triangle shaped UFO in the sky over city park in Austin&#44 Tx.,austin,2008-10-31,-97.7427778,tx,300,0:5:00,78237,triangle,2008-09-28 11:00:00.000000,30.2669444,us
20,Boomerang shaped craft glides across the sky early in the morning,fort worth,2009-12-12,-97.3205556,tx,20,20 seconds,78249,other,2009-09-28 04:15:00.000000,32.7252778,us
4,At approximately 1:15 AM (CST)&#44 five individuals spotted a round ball approximately a football field&#39s distance above the trees.,gladewater,2012-10-30,-94.9425,tx,4,4 seconds,78290,circle,2012-09-28 01:15:00.000000,32.5363889,us
600,METALLIC GRAY TRIANGLE SHAPED CRAFT FLYING SLOWLY.,haltom ciy,2006-10-30,-97.269182,tx,600,10 min.,78373,triangle,1979-09-29 17:00:00.000000,32.799574,
5,A series of 10 lights moving across the sky in a straight line,arlington,1998-11-01,-97.1077778,tx,5,5 seconds,78381,formation,1998-09-29 06:15:00.000000,32.7355556,us
2,Meteor looking object&#44 very bright. Visible only 2 seconds after which it vanished. Suspected meteor however it&#39s trajectory was North,lubbock,1999-10-02,-101.8547222,tx,2,2 seconds,78386,other,1999-09-29 07:02:00.000000,33.5777778,us
5,Sliver of light crashes in North Houston,houston (spring/north suburbs),2001-11-20,-95.3630556,tx,5,3-5 seconds,78401,cigar,2001-09-29 20:10:00.000000,29.7630556,us
60,Ufo on 09/29/06 in Houston TX&#44 Oval Shadow-like oblject.,houston,2006-10-30,-95.3630556,tx,60,1min+,78452,oval,2006-09-29 05:35:00.000000,29.7630556,us
300,Blinking star moves then shoots away like meteorite,leaky,2007-10-08,-99.761448,tx,300,5 minutes,78462,light,2007-09-29 06:00:00.000000,29.728835,
1200,Extremely Bright White object&#44 Just like we saw at the beginning of the year&#44 in Houston&#44 when thousands saw it&#33,houston,2008-10-31,-95.3630556,tx,1200,20 minuites,78477,unknown,2008-09-29 19:40:00.000000,29.7630556,us
180,Strange rectangular shape of lights hovering over the highway in which we were traveling near Huffman.,huffman,2008-10-31,-95.0855556,tx,180,3 mins,78484,light,2008-09-29 22:00:00.000000,30.0269444,us
